route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
27,2_7,2_7328217,Central Hub,1,90,L27P63
11,1_6,1_6328039,Fair Plaza 20,0,109,L11P58
27,2_7,2_7328216,Auburn Mall via Main St.,0,90,L27P55
11,1_6,1_6328038,Fair Plaza 20,0,103,L11P58
26,2_7,2_7328223,Central Hub,1,82,L26P43
11,1_6,1_6328037,Fair Plaza 20,0,109,L11P58
26,2_7,2_7328222,Great Brook Valley via Lincoln St.,0,82,L26P50
11,1_6,1_6328036,Fair Plaza 20,0,103,L11P58
26,2_7,2_7328229,Great Brook Valley via Lincoln St.,0,82,L26P50
11,1_6,1_6328035,Fair Plaza 20,0,109,L11P58
26,2_7,2_7328228,Central Hub,1,82,L26P43
11,1_6,1_6328034,Fair Plaza 20,0,103,L11P58
27,2_7,2_7328219,Auburn Mall via Main St.,0,90,L27P55
11,1_6,1_6328033,Fair Plaza 20,0,109,L11P58
27,2_7,2_7328218,Auburn Mall via Main St.,0,90,L27P55
11,1_6,1_6328032,Central Hub,1,109,L11P59
26,2_7,2_7328225,Great Brook Valley via Lincoln St.,0,82,L26P50
11,1_6,1_6328047,Fair Plaza 20,0,109,L11P58
26,2_7,2_7328224,Great Brook Valley via Lincoln St.,0,82,L26P50
11,1_6,1_6328046,Fair Plaza 20,0,103,L11P58
26,2_7,2_7328231,Great Brook Valley via Lincoln St.,0,82,L26P50
11,1_6,1_6328045,Fair Plaza 20,0,109,L11P58
26,2_7,2_7328230,Central Hub,1,82,L26P43
11,1_6,1_6328044,Fair Plaza 20,0,103,L11P58
26,2_7,2_7328237,Central Hub,1,82,L26P43
11,1_6,1_6328043,Fair Plaza 20,0,109,L11P58
26,2_7,2_7328236,Great Brook Valley via Lincoln St.,0,82,L26P50
11,1_6,1_6328042,Fair Plaza 20,0,103,L11P58
26,2_7,2_7328227,Great Brook Valley via Lincoln St.,0,82,L26P50
11,1_6,1_6328041,Fair Plaza 20,0,109,L11P58
26,2_7,2_7328226,Central Hub,1,82,L26P43
11,1_6,1_6328040,Fair Plaza 20,0,103,L11P58
4,2_7,2_7328201,Central Hub,1,87,L4P53
11,1_6,1_6328023,Central Hub,1,103,L11P59
4,2_7,2_7328200,Central Hub,1,87,L4P53
11,1_6,1_6328022,Central Hub,1,109,L11P59
4,2_7,2_7328207,Central Hub,1,87,L4P53
11,1_6,1_6328021,Central Hub,1,103,L11P59
4,2_7,2_7328206,Central Hub,1,87,L4P53
11,1_6,1_6328020,Central Hub,1,109,L11P59
27,2_7,2_7328213,Central Hub,1,90,L27P62
11,1_6,1_6328019,Central Hub,1,103,L11P59
27,2_7,2_7328212,Central Hub,1,90,L27P62
11,1_6,1_6328018,Central Hub,1,109,L11P59
4,2_7,2_7328203,Shoppes at Blackstone Valley,0,87,L4P51
15,1_6,1_6328017,Central Hub,1,126,L15P58
4,2_7,2_7328202,Shoppes at Blackstone Valley,0,87,L4P51
15,1_6,1_6328016,Shrewsbury Center via Shrewsbury St. & Route 9,0,126,L15P57
27,2_7,2_7328209,Central Hub,1,90,L27P62
11,1_6,1_6328031,Central Hub,1,103,L11P59
27,2_7,2_7328208,Auburn Mall via Main St.,0,90,L27P55
11,1_6,1_6328030,Central Hub,1,109,L11P59
27,2_7,2_7328215,Auburn Mall via Main St.,0,90,L27P55
11,1_6,1_6328029,Central Hub,1,103,L11P59
27,2_7,2_7328214,Central Hub,1,90,L27P62
11,1_6,1_6328028,Central Hub,1,109,L11P59
26,2_7,2_7328221,Great Brook Valley via Lincoln St.,0,82,L26P50
11,1_6,1_6328027,Central Hub,1,103,L11P59
27,2_7,2_7328220,Central Hub,1,90,L27P62
11,1_6,1_6328026,Central Hub,1,109,L11P59
27,2_7,2_7328211,Central Hub,1,90,L27P62
11,1_6,1_6328025,Central Hub,1,103,L11P59
27,2_7,2_7328210,Auburn Mall via Main St.,0,90,L27P55
11,1_6,1_6328024,Central Hub,1,109,L11P59
24,2_7,2_7328249,Main St. / Belmont St. / UMass,0,81,L24P44
1,1_6,1_6328071,Walmart 146 via Providence & Granite St.,0,118,L1P30
24,2_7,2_7328248,Main St. / Belmont St. / UMass,0,83,L24P44
1,1_6,1_6328070,Central Hub,1,118,L1P32
24,2_7,2_7328255,Central Hub,1,93,L24P53
1,1_6,1_6328069,Central Hub,1,123,L1P32
24,2_7,2_7328254,Central Hub,1,81,L24P53
1,1_6,1_6328068,Central Hub,1,120,L1P32
23,2_7,2_7328261,East Mountain St. via Lincoln St.,0,92,L23P82
1,1_6,1_6328067,Central Hub,1,123,L1P32
23,2_7,2_7328260,East Mountain St. via Lincoln St.,0,89,L23P82
1,1_6,1_6328066,Central Hub,1,118,L1P32
24,2_7,2_7328251,Main St. / Belmont St. / UMass,0,81,L24P44
1,1_6,1_6328065,Central Hub,1,120,L1P32
24,2_7,2_7328250,Main St. / Belmont St. / UMass,0,83,L24P44
1,1_6,1_6328064,Central Hub,1,123,L1P32
23,2_7,2_7328257,East Mountain St. via Lincoln St.,0,92,L23P82
23,2_7,2_7328256,East Mountain St. via Lincoln St.,0,89,L23P82
23,2_7,2_7328263,Lincoln St. To lincoln Plaza only,0,89,L23P74
23,2_7,2_7328262,Central Hub,1,92,L23P65
23,2_7,2_7328269,Central Hub,1,92,L23P81
23,2_7,2_7328268,Central Hub,1,89,L23P81
23,2_7,2_7328259,East Mountain St. via Lincoln St.,0,92,L23P82
23,2_7,2_7328258,East Mountain St. via Lincoln St.,0,89,L23P82
26,2_7,2_7328233,Central Hub,1,82,L26P43
1,1_6,1_6328055,Walmart 146 via Providence & Granite St.,0,123,L1P30
26,2_7,2_7328232,Central Hub,1,82,L26P43
1,1_6,1_6328054,Walmart 146 via Providence & Granite St.,0,123,L1P30
24,2_7,2_7328239,Central Hub,1,81,L24P53
1,1_6,1_6328053,Walmart 146 via Providence & Granite St.,0,120,L1P30
24,2_7,2_7328238,Central Hub,1,83,L24P53
1,1_6,1_6328052,Walmart 146 via Providence & Granite St.,0,118,L1P30
24,2_7,2_7328245,Main St. / Belmont St. / UMass,0,83,L24P44
1,1_6,1_6328051,Walmart 146 via Providence & Granite St.,0,123,L1P30
24,2_7,2_7328244,Main St. / Belmont St. / UMass,0,81,L24P44
1,1_6,1_6328050,Walmart 146 via Providence & Granite St.,0,120,L1P30
26,2_7,2_7328235,Central Hub,1,82,L26P43
11,1_6,1_6328049,Central Hub,1,103,L11P59
26,2_7,2_7328234,Great Brook Valley via Lincoln St.,0,82,L26P50
11,1_6,1_6328048,Fair Plaza 20,0,103,L11P58
24,2_7,2_7328241,Central Hub,1,81,L24P53
1,1_6,1_6328063,Central Hub,1,120,L1P32
24,2_7,2_7328240,Central Hub,1,83,L24P53
1,1_6,1_6328062,Central Hub,1,123,L1P32
24,2_7,2_7328247,Central Hub,1,83,L24P53
1,1_6,1_6328061,Central Hub,1,118,L1P32
24,2_7,2_7328246,Central Hub,1,81,L24P53
1,1_6,1_6328060,Central Hub,1,120,L1P32
24,2_7,2_7328253,Central Hub,1,83,L24P53
1,1_6,1_6328059,Walmart 146 via Providence & Granite St.,0,120,L1P30
24,2_7,2_7328252,Main St. / Belmont St. / UMass,0,93,L24P44
1,1_6,1_6328058,Walmart 146 via Providence & Granite St.,0,123,L1P30
24,2_7,2_7328243,Main St. / Belmont St. / UMass,0,83,L24P44
1,1_6,1_6328057,Walmart 146 via Providence & Granite St.,0,118,L1P30
24,2_7,2_7328242,Main St. / Belmont St. / UMass,0,81,L24P44
1,1_6,1_6328056,Walmart 146 via Providence & Granite St.,0,120,L1P30
2,2_7,2_7328281,Central Hub,1,85,L2P62
2,2_7,2_7328280,Central Hub,1,85,L2P62
2,2_7,2_7328287,Pleasant St at South Orlean,0,85,L2P63
2,2_7,2_7328286,Central Hub,1,85,L2P62
19,2_7,2_7328293,Central Hub,1,92,L19P120
19,2_7,2_7328292,Central Hub,1,89,L19P120
2,2_7,2_7328283,Central Hub,1,85,L2P62
2,2_7,2_7328282,Central Hub,1,85,L2P62
2,2_7,2_7328289,Central Hub,1,85,L2P62
2,2_7,2_7328288,Central Hub,1,85,L2P62
19,2_7,2_7328295,Goddard Dr. Apricot St. via Main St.,0,89,L19P99
19,2_7,2_7328294,Central Hub,1,89,L19P120
19,2_7,2_7328301,Goddard Dr. Apricot St. via Main St.,0,92,L19P99
19,2_7,2_7328300,Goddard Dr. Apricot St. via Main St.,0,92,L19P99
2,2_7,2_7328291,Pleasant St at South Orlean,0,85,L2P63
2,2_7,2_7328290,Pleasant St at South Orlean,0,85,L2P63
23,2_7,2_7328265,Central Hub,1,92,L23P81
23,2_7,2_7328264,Central Hub,1,89,L23P81
23,2_7,2_7328271,Central Hub,1,89,L23P65
23,2_7,2_7328270,Lincoln St. To lincoln Plaza only,0,92,L23P74
2,2_7,2_7328277,Pleasant St at South Orlean,0,85,L2P63
2,2_7,2_7328276,Pleasant St at South Orlean,0,85,L2P63
23,2_7,2_7328267,Central Hub,1,92,L23P81
23,2_7,2_7328266,Central Hub,1,89,L23P81
2,2_7,2_7328273,Pleasant St at South Orlean,0,85,L2P63
2,2_7,2_7328272,Pleasant St at South Orlean,0,85,L2P63
2,2_7,2_7328279,Central Hub,1,85,L2P62
2,2_7,2_7328278,Pleasant St at South Orlean,0,85,L2P63
2,2_7,2_7328285,Central Hub,1,85,L2P62
2,2_7,2_7328284,Central Hub,1,85,L2P62
2,2_7,2_7328275,Pleasant St at South Orlean,0,85,L2P63
2,2_7,2_7328274,Pleasant St at South Orlean,0,85,L2P63
11,2_7,2_7328313,Fair Plaza 20,0,83,L11P58
11,2_7,2_7328312,Fair Plaza 20,0,81,L11P58
11,2_7,2_7328319,Central Hub,1,81,L11P59
11,2_7,2_7328318,Central Hub,1,93,L11P59
11,2_7,2_7328325,Central Hub,1,81,L11P59
11,2_7,2_7328324,Central Hub,1,83,L11P59
11,2_7,2_7328315,Fair Plaza 20,0,83,L11P58
11,2_7,2_7328314,Fair Plaza 20,0,81,L11P58
11,2_7,2_7328321,Central Hub,1,81,L11P59
11,2_7,2_7328320,Central Hub,1,83,L11P59
11,2_7,2_7328327,Central Hub,1,93,L11P59
11,2_7,2_7328326,Central Hub,1,83,L11P59
11,2_7,2_7328333,Central Hub,1,93,L11P59
11,2_7,2_7328332,Fair Plaza 20,0,93,L11P58
11,2_7,2_7328323,Central Hub,1,81,L11P59
11,2_7,2_7328322,Central Hub,1,83,L11P59
19,2_7,2_7328297,Goddard Dr. Apricot St. via Main St.,0,89,L19P99
19,2_7,2_7328296,Goddard Dr. Apricot St. via Main St.,0,89,L19P99
19,2_7,2_7328303,Goddard Dr. Apricot St. via Main St.,0,92,L19P99
19,2_7,2_7328302,Goddard Dr. Apricot St. via Main St.,0,92,L19P99
11,2_7,2_7328309,Fair Plaza 20,0,83,L11P58
11,2_7,2_7328308,Fair Plaza 20,0,81,L11P58
19,2_7,2_7328299,Central Hub,1,92,L19P120
19,2_7,2_7328298,Goddard Dr. Apricot St. via Main St.,0,89,L19P99
19,2_7,2_7328305,Central Hub,1,92,L19P120
19,2_7,2_7328304,Central Hub,1,89,L19P120
11,2_7,2_7328311,Fair Plaza 20,0,83,L11P58
11,2_7,2_7328310,Fair Plaza 20,0,81,L11P58
11,2_7,2_7328317,Fair Plaza 20,0,93,L11P58
11,2_7,2_7328316,Fair Plaza 20,0,93,L11P58
19,2_7,2_7328307,Central Hub,1,92,L19P120
19,2_7,2_7328306,Central Hub,1,89,L19P120
1,2_7,2_7328345,Central Hub,1,84,L1P32
1,2_7,2_7328344,Central Hub,1,84,L1P32
1,2_7,2_7328351,Walmart 146 via Providence & Granite St.,0,84,L1P30
1,2_7,2_7328350,Walmart 146 via Providence & Granite St.,0,84,L1P30
1,2_7,2_7328357,Central Hub,1,84,L1P32
1,2_7,2_7328356,Walmart 146 via Providence & Granite St.,0,84,L1P30
1,2_7,2_7328347,Walmart 146 via Providence & Granite St.,0,84,L1P30
1,2_7,2_7328346,Central Hub,1,84,L1P32
1,2_7,2_7328353,Walmart 146 via Providence & Granite St.,0,84,L1P30
1,2_7,2_7328352,Walmart 146 via Providence & Granite St.,0,84,L1P30
1,2_7,2_7328355,Walmart 146 via Providence & Granite St.,0,84,L1P30
1,2_7,2_7328354,Walmart 146 via Providence & Granite St.,0,84,L1P30
11,2_7,2_7328329,Fair Plaza 20,0,93,L11P58
11,2_7,2_7328328,Central Hub,1,93,L11P59
11,2_7,2_7328335,Central Hub,1,93,L11P59
11,2_7,2_7328334,Central Hub,1,93,L11P59
1,2_7,2_7328341,Central Hub,1,84,L1P32
1,2_7,2_7328340,Central Hub,1,84,L1P32
11,2_7,2_7328331,Central Hub,1,93,L11P59
11,2_7,2_7328330,Fair Plaza 20,0,93,L11P58
11,2_7,2_7328337,Fair Plaza 20,0,93,L11P58
11,2_7,2_7328336,Fair Plaza 20,0,93,L11P58
1,2_7,2_7328343,Central Hub,1,84,L1P32
1,2_7,2_7328342,Central Hub,1,84,L1P32
1,2_7,2_7328349,Walmart 146 via Providence & Granite St.,0,84,L1P30
1,2_7,2_7328348,Walmart 146 via Providence & Granite St.,0,84,L1P30
1,2_7,2_7328339,Central Hub,1,84,L1P32
1,2_7,2_7328338,Central Hub,1,84,L1P32
16,0_1,0_1328388,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328391,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328389,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_1,0_1328387,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_1,0_1328390,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_1,0_1328396,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_1,0_1328399,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_1,0_1328386,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328397,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328408,Central Hub,1,19,L16P43
16,0_1,0_1328411,Central Hub,1,19,L16P43
16,0_1,0_1328414,Central Hub,1,19,L16P43
16,0_1,0_1328409,Central Hub,1,31A,L16P40
16,0_2,0_2328391,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328420,Central Hub,1,19,L16P43
16,0_2,0_2328390,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_1,0_1328423,Central Hub,1,19,L16P43
16,0_2,0_2328389,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_1,0_1328410,Central Hub,1,25,L16P43
16,0_2,0_2328388,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328421,Central Hub,1,31A,L16P43
16,0_2,0_2328387,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_1,0_1328416,Central Hub,1,25,L16P43
16,0_2,0_2328386,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328419,Central Hub,1,25,L16P40
16,0_1,0_1328422,Central Hub,1,25,L16P43
16,0_1,0_1328417,Central Hub,1,19,L16P43
16,0_2,0_2328399,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
29,0_1,0_1328428,Big Bunny Plaza Southbridge,0,41,L29P33
16,0_2,0_2328398,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
29,0_1,0_1328431,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_2,0_2328397,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328418,Central Hub,1,31A,L16P43
16,0_2,0_2328396,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
29,0_1,0_1328429,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_1,0_1328392,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_1,0_1328395,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_1,0_1328398,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_1,0_1328393,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_1,0_1328404,Central Hub,1,25,L16P40
16,0_1,0_1328407,Central Hub,1,25,L16P40
16,0_1,0_1328394,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328405,Central Hub,1,19,L16P43
16,0_1,0_1328400,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328403,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_1,0_1328406,Central Hub,1,31A,L16P43
16,0_1,0_1328401,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_1,0_1328412,Central Hub,1,31A,L16P43
16,0_1,0_1328415,Central Hub,1,31A,L16P43
16,0_1,0_1328402,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328413,Central Hub,1,25,L16P43
29,0_1,0_1328440,Central Hub,1,41,L29P29
16,0_2,0_2328411,Central Hub,1,19,L16P43
85,0_1,0_1328443,Grafton Train Station,0,85,L85P21
16,0_2,0_2328410,Central Hub,1,25,L16P43
16,0_3,0_3328389,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
85,0_1,0_1328446,Walmart Northbridge,1,85,L85P17
16,0_2,0_2328409,Central Hub,1,31A,L16P40
29,0_1,0_1328441,Central Hub,1,41,L29P34
16,0_2,0_2328408,Central Hub,1,19,L16P43
85,0_1,0_1328452,Grafton Stop & Shop,0,85,L85P18
16,0_2,0_2328423,Central Hub,1,19,L16P43
16,0_3,0_3328390,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
85,0_1,0_1328455,Grafton Train Station,0,85,L85P22
16,0_2,0_2328422,Central Hub,1,25,L16P43
12E,0_1,0_1328442,Central Hub,1,121,L12EP1
16,0_2,0_2328421,Central Hub,1,31A,L16P43
16,0_3,0_3328388,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
85,0_1,0_1328453,Grafton Stop & Shop,0,85,L85P18
16,0_2,0_2328420,Central Hub,1,19,L16P43
16,0_3,0_3328391,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
85,0_1,0_1328448,Grafton Stop & Shop,0,85,L85P18
16,0_2,0_2328419,Central Hub,1,25,L16P40
16,0_3,0_3328386,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
85,0_1,0_1328451,Grafton Stop & Shop,0,85,L85P18
16,0_2,0_2328418,Central Hub,1,31A,L16P43
16,0_3,0_3328397,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
85,0_1,0_1328454,Grafton Train Station,0,85,L85P19
16,0_2,0_2328417,Central Hub,1,19,L16P43
85,0_1,0_1328449,Grafton Stop & Shop,0,85,L85P18
16,0_2,0_2328416,Central Hub,1,25,L16P43
16,0_3,0_3328387,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
85,0_1,0_1328460,Walmart Northbridge,1,85,L85P24
29,0_2,0_2328431,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_3,0_3328398,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
85,0_1,0_1328463,Walmart Northbridge,1,85,L85P24
29,0_2,0_2328430,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_3,0_3328393,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
85,0_1,0_1328450,Grafton Stop & Shop,0,85,L85P18
29,0_2,0_2328429,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_3,0_3328396,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
85,0_1,0_1328461,Walmart Northbridge,1,85,L85P24
29,0_2,0_2328428,Big Bunny Plaza Southbridge,0,41,L29P33
16,0_3,0_3328399,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_2,0_2328395,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_1,0_1328424,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_2,0_2328394,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
16,0_1,0_1328427,Central Hub,1,31A,L16P43
16,0_2,0_2328393,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
29,0_1,0_1328430,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_2,0_2328392,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_1,0_1328425,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_2,0_2328407,Central Hub,1,25,L16P40
29,0_1,0_1328436,Central Hub,1,41,L29P29
16,0_2,0_2328406,Central Hub,1,31A,L16P43
29,0_1,0_1328439,Central Hub,1,41,L29P29
16,0_2,0_2328405,Central Hub,1,19,L16P43
16,0_1,0_1328426,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_2,0_2328404,Central Hub,1,25,L16P40
29,0_1,0_1328437,Central Hub,1,41,L29P29
29,0_1,0_1328432,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_2,0_2328403,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
29,0_1,0_1328435,Central Hub,1,41,L29P34
16,0_2,0_2328402,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
29,0_1,0_1328438,Central Hub,1,41,L29P29
16,0_2,0_2328401,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
29,0_1,0_1328433,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_2,0_2328400,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
85,0_1,0_1328444,C Street New Village,1,85,L85P20
16,0_2,0_2328415,Central Hub,1,31A,L16P43
85,0_1,0_1328447,Grafton Stop & Shop,0,85,L85P18
16,0_2,0_2328414,Central Hub,1,19,L16P43
29,0_1,0_1328434,Big Bunny Plaza Southbridge,0,41,L29P33
16,0_2,0_2328413,Central Hub,1,25,L16P43
16,0_2,0_2328412,Central Hub,1,31A,L16P43
85,0_1,0_1328445,Grafton Train Station,0,85,L85P23
85,0_2,0_2328443,Grafton Train Station,0,85,L85P21
83,0_1,0_1328472,SPECIAL SHUTTLE,1,83,L83P2
16,0_3,0_3328410,Central Hub,1,25,L16P43
16,0_4,0_4328389,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
12E,0_2,0_2328442,Central Hub,1,121,L12EP1
83,0_1,0_1328475,SPECIAL SHUTTLE,1,83,L83P2
16,0_3,0_3328421,Central Hub,1,31A,L16P43
16,0_4,0_4328388,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
29,0_2,0_2328441,Central Hub,1,41,L29P34
51,0_1,0_1328478,Webster Harrington Hosp.,0,553,L51P7
16,0_3,0_3328408,Central Hub,1,19,L16P43
29,0_2,0_2328440,Central Hub,1,41,L29P29
83,0_1,0_1328473,Shaw's Job Lot Plaza,0,83,L83P8
16,0_3,0_3328411,Central Hub,1,19,L16P43
85,0_2,0_2328455,Grafton Train Station,0,85,L85P22
51,0_1,0_1328484,Webster Harrington Hosp.,0,553,L51P7
16,0_3,0_3328422,Central Hub,1,25,L16P43
85,0_2,0_2328454,Grafton Train Station,0,85,L85P19
51,0_1,0_1328487,Webster Harrington Hosp.,0,552,L51P7
16,0_3,0_3328417,Central Hub,1,19,L16P43
85,0_2,0_2328453,Grafton Stop & Shop,0,85,L85P18
83,0_1,0_1328474,SPECIAL SHUTTLE,1,83,L83P3
16,0_3,0_3328420,Central Hub,1,19,L16P43
16,0_4,0_4328391,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
51,0_1,0_1328485,Webster Harrington Hosp.,0,552,L51P7
85,0_2,0_2328452,Grafton Stop & Shop,0,85,L85P18
16,0_3,0_3328423,Central Hub,1,19,L16P43
16,0_4,0_4328390,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
85,0_2,0_2328451,Grafton Stop & Shop,0,85,L85P18
51,0_1,0_1328480,Webster Harrington Hosp.,0,553,L51P7
16,0_3,0_3328418,Central Hub,1,31A,L16P43
16,0_4,0_4328397,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
85,0_2,0_2328450,Grafton Stop & Shop,0,85,L85P18
51,0_1,0_1328483,Webster Harrington Hosp.,0,551,L51P7
29,0_3,0_3328429,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_4,0_4328396,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
85,0_2,0_2328449,Grafton Stop & Shop,0,85,L85P18
51,0_1,0_1328486,Webster Harrington Hosp.,0,554,L51P7
16,0_3,0_3328416,Central Hub,1,25,L16P43
16,0_4,0_4328387,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
85,0_2,0_2328448,Grafton Stop & Shop,0,85,L85P18
51,0_1,0_1328481,Webster Harrington Hosp.,0,551,L51P7
16,0_3,0_3328419,Central Hub,1,25,L16P40
16,0_4,0_4328386,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
85,0_2,0_2328463,Walmart Northbridge,1,85,L85P24
51,0_1,0_1328492,Big Bunny Plaza Southbridge,1,553,L51P8
29,0_3,0_3328430,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_4,0_4328393,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
85,0_2,0_2328462,Walmart Northbridge,1,85,L85P24
51,0_1,0_1328495,Big Bunny Plaza Southbridge,1,552,L51P8
16,0_3,0_3328425,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_4,0_4328392,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
85,0_2,0_2328461,Walmart Northbridge,1,85,L85P24
51,0_1,0_1328482,Webster Harrington Hosp.,0,553,L51P7
29,0_3,0_3328428,Big Bunny Plaza Southbridge,0,41,L29P33
16,0_4,0_4328399,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
85,0_2,0_2328460,Walmart Northbridge,1,85,L85P24
51,0_1,0_1328493,Big Bunny Plaza Southbridge,1,551,L51P8
29,0_3,0_3328431,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_4,0_4328398,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
85,0_1,0_1328456,Grafton Train Station,0,85,L85P22
16,0_2,0_2328427,Central Hub,1,31A,L16P43
16,0_3,0_3328394,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
85,0_1,0_1328459,Walmart Northbridge,1,85,L85P24
16,0_2,0_2328426,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_3,0_3328405,Central Hub,1,19,L16P43
85,0_1,0_1328462,Walmart Northbridge,1,85,L85P24
16,0_2,0_2328425,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
16,0_3,0_3328392,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
85,0_1,0_1328457,Walmart Northbridge,1,85,L85P24
16,0_2,0_2328424,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_3,0_3328395,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
83,0_1,0_1328468,Shoppes at Blackstone Valley,0,83,L83P9
29,0_2,0_2328439,Central Hub,1,41,L29P29
16,0_3,0_3328406,Central Hub,1,31A,L16P43
83,0_1,0_1328471,SPECIAL SHUTTLE,1,83,L83P2
